,rxn_id,RXN_SMILES,dG_act,dG_rxn,dG_act_corrected
25,658107,C=CCOCC(C)(C)CO.C=C[C@@H]1CN2C(=O)[CH][C@@H]2O1>>C=CCO[CH]C(C)(C)CO.C=C[C@@H]1CN2C(=O)C[C@@H]2O1,19.1748152169708,-4.194823418225429,17.58224436166113
26,273117,CNn1cccc1.CCn1[c]c(N)cc1>>CNn1[c]ccc1.CCn1ccc(N)c1,23.130746690379823,6.677318672857985,21.995346149291457
27,952722,C1=COc2cnccc2C1.[c]1ccc2[nH]ncc2n1>>[c]1cc2c(cn1)OC=CC2.c1cnc2cn[nH]c2c1,20.38182131341724,0.5517827475876669,18.47640831158796
28,166193,Cn1nnc(CCO)n1.CN1N=C(C[CH]O)CC1=O>>Cn1nnc(C[CH]O)n1.CN1N=C(CCO)CC1=O,24.252948431763503,0.4462521481063168,22.02956824561175
29,582146,Cc1[nH]nc(N)c1C(N)=O.Cc1cn([O])c(C)cc1=N>>[CH2]c1[nH]nc(N)c1C(N)=O.Cc1cn(O)c(C)cc1=N,26.215702573232257,22.33820790047382,25.319206796080692
30,154463,CCO[C@]12C=C[C@@H]1C=CC2.C=C/[C]=C/O>>CCO[C@]12C=[C][C@@H]1C=CC2.C=C/C=C/O,25.89057502029009,6.727583146286547,24.428209044282095
31,425759,O=C1CCC[C@H](O)N1.Cc1cc(=N)n[c]n1O>>O=C1C[CH]C[C@H](O)N1.Cc1cc(=N)ncn1O,6.0013901611917,-7.775289504130731,5.219706415024472
32,106687,COCOc1ccccc1.N#C[CH]c1ccon1>>COCOc1cc[c]cc1.N#CCc1ccon1,38.040936975434406,26.36738253522106,37.855420354410256
33,597139,CCCOC(=O)O.[CH]1N=Cc2cnccc21>>CCCOC([O])=O.C1=NCc2ccncc21,43.62314614383215,32.27018174758864,43.344391104332296
34,600286,C[C@]1(N)CC[C@@]1(C)N.CO[C@@H]1CNC[C@@]1(C)[NH]>>[CH2][C@]1(N)CC[C@@]1(C)N.CO[C@@H]1CNC[C@@]1(C)N,22.173370166012425,-1.1860736020740028,20.101648299357592
35,296327,CN1OCC(C)(C)C1=O.COC(=O)C12[CH]C(C)(C1)C2>>CN1O[CH]C(C)(C)C1=O.COC(=O)C12CC(C)(C1)C2,17.179067729231026,-11.047572316062158,15.641050792079989
36,437477,C[C@H]1CO1.CCO[C@@H]1C[C@@H]1[C](C)O>>C[C]1CO1.CCO[C@@H]1C[C@@H]1[C@H](C)O,29.450798746712973,12.519885843578631,27.897564853624626
37,192956,CC(=O)Cc1cc(C)no1.CN1CC(C)(C)C(=O)[N]1>>CC(=O)[CH]c1cc(C)no1.CN1CC(C)(C)C(=O)N1,23.521814504541435,7.125825477407087,22.79127431718096
38,1678776,CC[C@H](CC#N)N=C=O.C[C@]12[CH][C@H](CN1)NC2>>CC[C](CC#N)N=C=O.C[C@@]12CN[C@@H](CN1)C2,14.039282597516117,-13.655520585350684,13.323901208301981
39,544157,OC1COCCOC1.CC#C[C@H]([O])CCCC>>[O]C1COCCOC1.CC#C[C@H](O)CCCC,17.985477862243346,0.7927118131245847,16.058901947893716
40,1487636,N[C@H]1C[C@@H](N)[C@H](O)[C@@H]1O.C#CC[C](N)CC#C>>N[C]1C[C@@H](N)[C@H](O)[C@@H]1O.C#CCC(N)CC#C,16.687332903424345,-4.2687161971767775,15.321560365212756
41,870985,C1=C[C@@H]2C[C@@H]2N1.O=C1NCc2cnc[c]c21>>[C]1=CN[C@H]2C[C@@H]12.O=C1NCc2cnccc21,18.470873468765344,1.3345195361592397,17.22661978061268
42,227184,CCC1OCC(O)CO1.[CH2]n1ncc(C=O)n1>>[CH2]CC1OCC(O)CO1.Cn1ncc(C=O)n1,26.924708637763487,4.900061443849566,25.2591094337476
43,192849,CO[C@@H]1CC2=C1CC2.COC1=NOC[CH]1>>CO[C@@H]1[CH]C2=C1CC2.COC1=NOCC1,29.53709884704337,6.31065537758062,27.459722644815095
44,120298,c1cn2cc[nH]c2n1.[CH2][C@@H]1[C@H](CO)OCN1C>>[c]1c[nH]c2nccn12.C[C@@H]1[C@H](CO)OCN1C,33.12702408956333,22.10806621459052,33.09689321508397
45,757271,Oc1cccc2occc12.COC(=O)[N]c1ccco1>>Oc1cccc2oc[c]c12.COC(=O)Nc1ccco1,43.49502470754808,33.31686423737706,42.790685592798056
46,758598,CCC=C=CCC.[CH2][C@@H]1NC(=O)[C@H](C)N1C>>[CH2]CC=C=CCC.C[C@@H]1NC(=O)[C@H](C)N1C,24.047054664544017,0.0579811173308083,22.367661194486352
47,732339,CN(C=O)CC(=O)NN.C[C@@H]1C[CH]CC(C)(C)N1>>CN(C=O)CC(=O)N[NH].C[C@@H]1CCCC(C)(C)N1,17.717518724107943,-12.182283731908282,16.098878248834335
48,262329,C=C1C[C@]1(C)C(=O)OCC.C[C@H]([O])OO>>[CH]=C1C[C@]1(C)C(=O)OCC.C[C@H](O)OO,16.161319645528213,3.2700841294699647,15.544748109207285
49,540425,C1=CONN=C1.[CH]=CC(=C)CCCCC=C>>[C]1=NNOC=C1.C=CCCCCC(=C)C=C,18.530883359451494,-2.6194949652543897,16.96322447279607
50,585152,CC[C@@H]1OCCN1CCO.[CH]1C=NO[C@@]12CCNCN2>>C[CH][C@@H]1OCCN1CCO.C1=NO[C@]2(C1)CCNCN2,30.7385559957312,13.814766936171678,29.57026151517379
51,29002,COC(=O)[C@@H]1CC[C@@H]1C.CCc1c[nH]c(=O)[c]n1>>[CH2][C@H]1CC[C@H]1C(=O)OC.CCc1c[nH]c(=O)cn1,19.383872638802377,-7.025708849754684,17.653959437434327
52,747428,CC[C@@H]1CC(C)=C(O)C1=O.[CH2]CC(=O)c1cc[nH]c1>>[CH2]C[C@@H]1CC(C)=C(O)C1=O.CCC(=O)c1cc[nH]c1,22.729583664630763,-0.207908861508406,21.01278238634102
53,20976,NC1=NCCCC1.CN1[CH]C[C@](O)(CN)C1>>NC1=NCCC[CH]1.CN1CC[C@](O)(CN)C1,19.392565124143584,-2.7756235441136825,17.74576012402009
54,206848,C=C=CC=O.C[C@]1(c2[c]cccc2)CO1>>[CH]=C=CC=O.C[C@]1(c2ccccc2)CO1,15.18432323068284,-20.886268077188184,14.198300255812523
55,554644,CCC1=N[C@H](COC)CO1.CCC[C@@H]1[CH]NC(=O)N1>>CCC1=N[C@H](COC)[CH]O1.CCC[C@@H]1CNC(=O)N1,24.350622698296608,4.197276190276681,22.385647802494788
56,394289,Cc1cc(=O)n(C)cn1.[CH2]c1cnc(C(=O)C=O)[nH]1>>[CH2]c1cc(=O)n(C)cn1.Cc1cnc(C(=O)C=O)[nH]1,25.32889907970824,3.9721243751542175,23.61664920680351
57,338706,C[C@@H]1O[C@H](CO)[C@@H](C)[C@@H]1O.C[C](C)CNC#N>>C[C]1[C@@H](CO)O[C@@H](C)[C@H]1O.CC(C)CNC#N,19.112108649286625,-2.470267677581702,17.541589481858246
58,313119,CO[C@H]1COC[C@H]1C(=O)O.[CH2]C(C)(C)[C@@H](C)[C@H](C)O>>CO[C]1COC[C@H]1C(=O)O.C[C@H](O)[C@H](C)C(C)(C)C,21.655534152450784,-4.904803441545848,19.684867489289186
59,996247,CC(=O)CC(=O)O.[CH2]C(=O)CC(=O)N(C)O>>[CH2]C(=O)CC(=O)O.CC(=O)CC(=O)N(C)O,16.980640215848506,-0.2695607759964084,15.892627533136782
60,58240,C1=CN2CCCN2C1.C=CC[C@@H]1[CH]C[C@H](O)O1>>[CH]1C=CN2CCCN12.C=CC[C@@H]1CC[C@H](O)O1,14.275774254333568,-21.555347340841973,13.42577702771889
61,492751,Cc1coc(C)c1CN.O=C1C=[C][C@](O)(CO)O1>>Cc1[c]oc(C)c1CN.O=C1C=C[C@](O)(CO)O1,18.576045819328368,3.90407400397415,17.36591583464442
62,693194,c1ncc2oncc2n1.C=Cn1cn[c]c1CCO>>[c]1ncc2oncc2n1.C=Cn1cncc1CCO,16.709050244166836,-5.7188303481347855,15.187347051345863
63,812802,NC(=O)[C@@H]1C=CCC1.O=C1C=C2CCC[C]=C2O1>>NC(=O)[C@@H]1[C]=CCC1.O=C1C=C2CCCC=C2O1,20.16663873207677,0.5421229614314207,18.655718281869575
64,28593,CCNC[C@@H]1CCNC1.C[C@]1([O])CC[C@@H](C(N)=O)C1>>CC[N]C[C@@H]1CCNC1.C[C@]1(O)CC[C@@H](C(N)=O)C1,11.321284985418998,-14.006119179199528,10.980906083294698
65,676373,O=c1[nH]ncc2cncn12.[CH]=C[C@@H]1C[C@@H]1C=C>>O=c1[nH]ncc2[c]ncn12.C=C[C@@H]1C[C@@H]1C=C,22.893558230425302,6.343688701730464,21.49085267915088
66,348515,CCC1=C(C)[C@H](O)C(=O)O1.[CH2]C(C)(C)C(=O)N=C=O>>[CH2]CC1=C(C)[C@H](O)C(=O)O1.CC(C)(C)C(=O)N=C=O,22.57906427290095,0.2624245283349512,20.89116784883266
67,260207,Cc1cc(C#N)cc(N)n1.CCc1[c]c(CN)on1>>Cc1[c]c(C#N)cc(N)n1.CCc1cc(CN)on1,15.956318218630209,-4.180233781024841,14.86728088473529
68,378074,C=CCCC/C=C/COC.[O][C@]12CCO[C@H]1CCO2>>C=CCCC/[C]=C/COC.O[C@]12CCO[C@H]1CCO2,17.757393297113275,2.775782914019405,16.72719057700525
69,1734548,CN(C)[C@H](CN)C1CC1.[C]1=NCOC=CC=C1>>CN(C)[C](CN)C1CC1.C1=CC=NCOC=C1,22.77275239633178,-0.0713563777281934,21.159553128976565
70,1064905,C[C@H](CCO)OC=O.O=C1C[C](O)CC(=O)O1>>C[C](CCO)OC=O.O=C1CC(O)CC(=O)O1,17.578897429881764,0.8469669904935537,16.144952501500537
71,568691,CC[C@@H]1C[C@H](CO)CO1.O=C(O)/C=N/O[C]1CC1>>CC[C@@H]1[CH][C@H](CO)CO1.O=C(O)/C=N/OC1CC1,16.82273226486215,-6.823532210354927,15.45698560739168
72,682868,CC[C@@H]1CN=C(N)[C@@H]1C.C=C[C](O)[C@@H]1O[C@@H]1CC>>CC[C]1CN=C(N)[C@@H]1C.C=C[C@H](O)[C@@H]1O[C@@H]1CC,32.96107753837862,18.01495379851724,32.10637364856223
73,334762,COCCc1ccncc1.Cc1[c][nH]c(=O)c(CO)c1>>COCCc1c[c]ncc1.Cc1c[nH]c(=O)c(CO)c1,16.54510298036094,-6.278277741679842,14.968098192616345
74,287948,N[C@@H]1CCCCCCC1=O.CC(=O)ON1CC[CH]CC1>>N[C@@H]1C[CH]CCCCC1=O.CC(=O)ON1CCCCC1,23.16402610760201,-1.8748477909637555,21.372657240335137
75,598826,C=Cc1occc(=O)c1O.OCCCc1cc[c]o1>>C=Cc1o[c]cc(=O)c1O.OCCCc1ccco1,17.04760735144216,-6.762612411421291,15.433939034359518
76,835947,C[C@@H]1CCC[C@]1(N)C(N)=O.[CH2]CN(C)c1ccccc1>>[CH2][C@@H]1CCC[C@]1(N)C(N)=O.CCN(C)c1ccccc1,24.743463957056417,-0.9078798517308064,22.87729789266606
77,355235,CC1=NC(=N)C=CC1.C[C@H]([C]=O)CO>>CC1=NC(=N)C=[C]C1.C[C@H](C=O)CO,31.533684327236188,19.90651013794072,31.148062088648146
78,733629,CC1(ON)CCCCC1.O=C1CCCC2=C[CH]CN12>>CC1(O[NH])CCCCC1.O=C1CCCC2=CCCN12,28.57533605525649,0.0157841615011986,25.14641983199712
79,619404,C[C@@H]1CCCC/C1=C\C=O.CCOC1=[C]C(=O)N(C)C1>>[CH2][C@@H]1CCCC/C1=C\C=O.CCOC1=CC(=O)N(C)C1,13.372276408556392,-18.234769964749617,13.29715363074013
80,273906,C[C@@H]1CC[C@@H]2C[C@H]1C(=O)O2.C[CH][C@H](C)C=C(C)C>>C[C@@H]1[CH]C[C@@H]2C[C@H]1C(=O)O2.CC[C@H](C)C=C(C)C,23.0219748968694,-1.478543548548734,21.25917004513857
81,624365,CC(C)[C@@H]1NCCCO1.[CH]1OCNO1>>C[C](C)[C@@H]1NCCCO1.C1NOCO1,22.24902543159862,2.109568322002569,20.296939199876462
82,769687,CCc1ccc(CO)nc1.O=C1C[CH]CCN[C@@H]1CO>>CCc1ccc([CH]O)nc1.O=C1CCCCN[C@@H]1CO,18.402511376012527,-16.025161250068617,16.813109402570394
83,514295,C=CCNCC(OC)OC.CN1CC[N]CC1=O>>C=CC[N]CC(OC)OC.CN1CCNCC1=O,19.29572675439396,0.1909469133119978,17.454870252292274
84,1592080,C[C@]1(O)OC[C@H](O)[C@@H]1O.[CH2]C(C)(C)c1cc(=O)[nH][nH]1>>C[C@]1(O)OC[C@H](O)[C]1O.CC(C)(C)c1cc(=O)[nH][nH]1,16.912129580031284,-5.695299708189951,15.566116834475183
85,969489,C=C[C@@H]1CCNC1.[CH2]C(=O)O[C@@H](C)/C=C/C>>[CH]=C[C@@H]1CCNC1.C/C=C/[C@H](C)OC(C)=O,28.218922015692225,10.36884791346709,27.026019372005404
86,770093,CCO[C@]1(C)C=CC(=O)O1.[CH2][C@H](CO)N1CCOCC1>>[CH2]CO[C@]1(C)C=CC(=O)O1.C[C@H](CO)N1CCOCC1,25.843750681825902,0.5914226812222846,23.98311157663592
87,48364,C[C@@]1(O)CCN[C@@H]1C(=O)O.C[C@@H]1C[C]2CC[C@H](O)[C@@H]2N1>>C[C@@]1(O)CCN[C]1C(=O)O.C[C@@H]1C[C@@H]2CC[C@H](O)[C@@H]2N1,15.199056748981938,-23.19901787683095,14.323235446832994
88,361061,C1CC[C@@H]2C[C@H](CC1)OO2.CCC1=[C]COC1>>[CH]1CCCC[C@H]2C[C@@H]1OO2.CCC1=CCOC1,12.897349104868706,-18.144600210293326,12.337298479416452
89,567598,C1=c2cncnc2=NC1.O=C1C[CH][C@]23CCC[C@]12C3>>[C]1=c2cncnc2=NC1.O=C1CC[C@]23CCC[C@]12C3,30.857720276364287,18.70175450724,30.591101114256418
90,486955,O=CN1C=CCCCC1.CN(C)[C@@H]1C[CH]C[C@@H]1N>>O=CN1[CH]CCCC=C1.CN(C)[C@@H]1CCC[C@@H]1N,23.513037533454785,-1.8820464798188223,21.533840731372617
91,292866,CCCCCON=C(C)C.[CH2][C@@H]1OC=CC[C@@H]1O>>[CH2]C(C)=NOCCCCC.C[C@@H]1OC=CC[C@@H]1O,19.31537861353488,-13.406936746389018,17.869558468242676
92,565397,CCNNCC(C)C.C[C@H]1[CH][C@@H](C=O)CCC1>>CCNN[CH]C(C)C.C[C@@H]1CCC[C@H](C=O)C1,18.05997777434384,-6.809246078198581,16.57209420171743
93,410630,CC1=CC=CC=CC=C1.C#C[C@H]([O])c1cccn1C>>CC1=CC=[C]C=CC=C1.C#C[C@H](O)c1cccn1C,15.09705540178567,-8.058050164457438,14.033482158596899
94,886475,CCc1cc[nH]c1.CCc1[c][nH]c(CC)c1>>CCc1[c][nH]cc1.CCc1c[nH]c(CC)c1,18.126179184340646,0.1608907523688454,16.859463784723467
95,1741060,C1C[C@H]2CNC[C@@H](C1)C2.[CH2]O/N=C(/C)[C@@H](C)C=C>>C1C[C]2CNC[C@H](C1)C2.C=C[C@H](C)/C(C)=N\OC,22.901440017169413,2.890479274665009,21.170920160666284
96,430860,C[C@]1(CO)OC(=O)NC1=O.Cc1cc2c(c(=O)[nH]1)[CH]C2>>[CH2][C@]1(CO)OC(=O)NC1=O.Cc1cc2c(c(=O)[nH]1)CC2,30.181302491702365,10.659978684789344,28.40993315696939
97,320292,CNCC1CCC(=O)CC1.CC[C@]1(C)CN[CH]CO1>>C[N]CC1CCC(=O)CC1.CC[C@]1(C)CNCCO1,22.80027726660053,-0.6918737220486653,20.454088170218967
98,146046,CCc1c[nH]c(=O)cc1N.[CH2]Cc1cnoc1>>[CH2]Cc1c[nH]c(=O)cc1N.CCc1cnoc1,23.03559984228365,-1.4039151515582464,21.263444754076488
99,161714,CCCNOCC.[CH2]C1=C[C@@](C)(CC)N=N1>>CCC[N]OCC.CC[C@]1(C)C=C(C)N=N1,18.11291784544221,-9.846575132028835,16.47039520844861
100,1595440,CC1=NO[C@@H]2C=NO[C@H]12.C[C](C)N1CCC1>>CC1=NO[C]2C=NO[C@@H]21.CC(C)N1CCC1,21.577047299711914,5.580646720042601,20.695755709650793
101,100212,C#C/C=C/N1CCCC1.[C]#CC(=O)NC(C)C>>[C]#C/C=C/N1CCCC1.C#CC(=O)NC(C)C,9.47210647802606,-16.570403768376377,8.929809918119407
102,750248,C1=C[C@H]2CC[C@H]2C=C1.[C]1=C[C@@H]2CCCC[C@@H]1O2>>[C]1=C[C@H]2CC[C@H]2C=C1.C1=C[C@@H]2CCCC[C@@H]1O2,16.780404587292093,-4.108555247035883,15.411180340159365
103,531909,CO[C@](C)(N)CO.C[C@H](O)[C@H](N)[CH]N>>[CH2][C@@](N)(CO)OC.C[C@H](O)[C@H](N)CN,26.03795226648525,8.086699949282139,24.530894920663147
104,94540,CCCC(C)=C(C)C.[CH2][C@]1(O)OCCO[C@@H]1O>>[CH2]C(CCC)=C(C)C.C[C@]1(O)OCCO[C@@H]1O,18.07048841561016,-17.4638753790299,16.702990728813962
105,752735,CC(=O)C1=CN(C)CC=C1.C=C1[C]=C[C@H](C(C)C)CC1>>CC(=O)C1=CN(C)CC=[C]1.C=C1C=C[C@H](C(C)C)CC1,18.795483213905094,-0.3126477429123748,17.44231918523156
106,655734,C/N=C1\CCCN1C.[CH2]N(CCN)C(=O)OC>>[CH2]N1CCC/C1=N\C.COC(=O)N(C)CCN,23.13165068244143,-1.1829267970703472,21.215263725601016
107,191358,NC[C@]1(N)CCOC1.CC1=CC(C)=N[CH][C@H](C)N1>>[NH][C@@]1(CN)CCOC1.CC1=CC(C)=NC[C@H](C)N1,35.53031743867356,17.31335091812825,33.93999752331075
108,926770,CNC1([C@@H]2CCNC2)CC1.C/C(O)=C1/N[C]=CN1C>>CNC1([C]2CCNC2)CC1.C/C(O)=C1/NC=CN1C,25.50472207579482,-6.53900075027116,22.66197636145534
109,514729,CC1=CCCCC=C1.[CH]1CC[C@@H]2CN[C@@H]2CC1>>CC1=CC[CH]CC=C1.C1CC[C@@H]2CN[C@@H]2CC1,23.200278928295827,0.1562523339395148,21.508434554283458
110,685360,COc1ccn(C)c(=N)n1.CCOC1=NC(=O)C[C]=N1>>COc1ccn(C)c(=[N])n1.CCOC1=NC(=O)CC=N1,17.718280753818597,1.044876491614606,16.014094411284624
111,576609,CCC[C@@H]1C[C@@]1(N)C(=O)O.C[CH]C[C@@H]1CCNC(=O)C1>>C[CH]C[C@@H]1C[C@@]1(N)C(=O)O.CCC[C@@H]1CCNC(=O)C1,24.54975351077831,1.442520718457549,22.826150359940566
112,848170,O=C(NO)[C@@H]1C[C@H](O)CN1.[CH2]C1=C(O)CCC1>>O=C(NO)[C]1C[C@H](O)CN1.CC1=C(O)CCC1,23.775796582115664,-7.740575228560529,21.61961370967607
113,724209,O[C@@H]1CCCNN1.COC(=O)C1([NH])CNC1>>O[C@@H]1CCC[N]N1.COC(=O)C1(N)CNC1,5.88047597578846,-18.94244172547573,5.742682487242186
114,723279,O=C1C=C2CCC[C@@H]2CC1.C[C@H](O)N1[CH]COCC1>>O=C1C=C2[CH]CC[C@@H]2CC1.C[C@H](O)N1CCOCC1,19.46384010969301,-8.832047378258197,18.007371057276025
115,262473,C1=CC=C/N=C\C=C1.CC1=[C]C(C)(C)CC(C)=C1>>[C]1=C/N=C\C=CC=C1.CC1=CC(C)(C)CC(C)=C1,15.460760657483124,-8.922101332632117,14.445824289570272
116,144951,CCC/C(C)=N/OC.C[CH]CC[C@H](C)OC(=O)O>>C[CH]C/C(C)=N/OC.CCCC[C@H](C)OC(=O)O,27.635973079093148,-0.2406484827345491,25.752900691698795
117,482364,C[C@@H]1CC[C@@H]2CCC[C@H]12.CC[CH]n1ccnn1>>C[C@@H]1C[CH][C@@H]2CCC[C@H]12.CCCn1ccnn1,26.870592956966508,2.701646766879786,24.98048197244646
118,461154,C[C@@H]1OCC[C@@H]1O.[CH2][C@]12CCCC[C@]1(CO)O2>>C[C@@H]1OC[CH][C@@H]1O.C[C@]12CCCC[C@]1(CO)O2,21.607075432572845,45.47785262923299,20.919304272209423
119,704194,CCCCNC(=O)OC.[CH2][C@H](C=C)CCC=C>>[CH2]OC(=O)NCCCC.C=CCC[C@H](C)C=C,23.79644776366849,-2.1752757667898943,21.820547477900888
120,505690,C=C(C)CNCCO.COC1(OC)CCC[N]C1>>C=C(C)C[N]CCO.COC1(OC)CCCNC1,18.451532759196954,0.3295588773285172,16.26729299396409
121,439464,O=C(O)C[C@@H]1OCOC1=O.CC1(C)[CH]C(=O)OC=C1>>O=C(O)C[C]1OCOC1=O.CC1(C)C=COC(=O)C1,21.054372105273835,-6.56919585647454,19.260329429708488
122,79097,CC[C@H](C)NCCOC.[CH2]OCC=C1CC(C#N)C1>>[CH2]OCCN[C@@H](C)CC.COCC=C1CC(C#N)C1,24.438118552321463,0.2789763602908255,22.22197748710721
123,903481,CNc1ncccc1C#N.[CH2]Nc1nc(C)oc1C>>[CH2]Nc1ncccc1C#N.CNc1nc(C)oc1C,22.89075554918757,4.935373110016867,21.368407413665583
124,779968,CN1CCCCC12CNC2.[CH2]N1N=C(C)[C@@H](C)C1=O>>[CH2]N1CCCCC12CNC2.CC1=NN(C)C(=O)[C@@H]1C,23.037242257739432,-2.795034974111624,20.86409913880288
125,922812,COc1cc(N)cc(N)n1.[CH2]Oc1ccc(C#N)cc1>>[CH2]Oc1cc(N)cc(N)n1.COc1ccc(C#N)cc1,20.35877348218067,-0.2368209092909982,18.601953865373368
126,895453,C=CC[C@H](N)CC.COC[C@H]([NH])C(=O)OC>>C=CC[C@H]([NH])CC.COC[C@H](N)C(=O)OC,22.02553992075289,0.465211513159487,19.95146475727378
127,779876,CNC(=O)N1CCNCC1.OCCCNC1=NC[CH]N1>>[CH2]NC(=O)N1CCNCC1.OCCCNC1=NCCN1,21.450511576097824,2.3548829989921485,19.812354458804492
128,524049,c1cc2cnc[nH]c-2c1.Cc1c[c]cc(CNN)n1>>[c]1ncc2cccc-2[nH]1.Cc1cccc(CNN)n1,18.174362693352947,-1.822468277300764,16.524687520266422
